Company,Date,Tweet
$BA,11/29/18,link?
$BA,11/29/18,Cnbc
$BA,11/29/18,Somebody is on short side. Fine don't fly at all :)
$BA,11/19/18,Screw u $NVDA really $150 ....
$BA,11/29/18,$SPY 200D Test makes sense here.
$BA,11/29/18,"I agree, but rates are coming in lower for the week again which will put pressure on financials..  hope this is good news for tech to lead us higher"
$BA,11/30/18,My Friends Ms Morgan Brennan My No Take it cash SBI Bank New Garia Sir Nagar Branch 07679 Kolkata
$BA,11/29/18,"thanks for heads up, i wanted to pick up few prcey goods and hide them, till its time to sell for defense."
$BA,11/29/18,adding $TWTR
$BA,11/30/18,pic.twitter.com/ZEmMM5RV4u
$BA,11/28/18,$338 is the number I've got my eye on
$BA,11/29/18,"$BA did 340 ,exited my CDS 325/335 for double."
$BA,6/18/18,"Love Love Love
#tuesdayThoughts #Dear #Friends #esteemed #follower s #love #compassion
#empathy #kindness gives #true #joy #peace #JoyTrain
#help #poor #elderly #sick
#pray #God #meditate #spirituality #health #wellness
do #yoga #exercise #eat #healthy
by #Ghirlandaio #F4Fpic.twitter.com/c5XJwCHj0I"
$BA,6/19/18,"Gold rush
#AI #ML #BigData #HPC #nanotech #robotics #IoT #3dp #graphene #EV #genomics #blockchain can dramatically increase #EBIDTA generate > 20tr$ incremental #marketcap #investors #PE #VC $GOOG $AAPL $MSFT $NFLX $AMZN $FB $INTC $BABA $QCOM $F $TSLA $PFE $QQQ
#WilliamStruttpic.twitter.com/44um6qQShi"
$BA,6/20/18,"Take my breath away
#summertime #enjoy #tango #salsa #chacha #waltz #jive #ballroom #latin #dancing
#summer is fr #dance #romance #melody #music #opera #travel
#getfit #stayfit #outdoors #exercise #health
#auchFolgen #GeriTakip #seguire #ãƒ•ã‚©ãƒ­ãƒ #ç›¸äº’ #F4F
#WinslowHomer pic.twitter.com/7GcoMyAt2H"
$BA,6/20/18,"Conquering Cancer
#QuantumComputing #HPC #AI #ML #DL #Tensorflow #NLP #IOT #3dp to propel #innovation #research in ##AdvancedNanomaterials #NanoElectronics #NanoApplications #NanoBiotechnology #NanoBiomedicine #CRISPR Expect great strides in #oncology #genomics #bioinformaticspic.twitter.com/2IHdDeZ3Vd"
$BA,6/21/18,"Recession
#tradewars #tech bubble #youth #unemployment #brexit huge #debt in #China #USA #EU #world #economy faces severe #recession #risk
#founder #CEO #AI #ML #IoT #fintech #tech #startup #SMB save every penny
>20%  $GOOG $AAPL $AMZN $MSFT $NFLX $TSLA $FB $QQQ by 2021 pic.twitter.com/mU7Dtz9Fkj"
$BA,6/21/18,"Dream Job
#AI #ML #BigData #VR #Robotics #IoT #5g #automation can never replace #jobs that need #kindness #empathy #love
#nursing #teaching #healthcare #hospitality #fitness #professionals
#Education must focus on #values #EQ #creativity #compssion #philanthropy #futureofworkpic.twitter.com/ssXPJ89RfT"
$BA,6/22/18,"Life is short Enjoy it
#CEO #CTO #scientist #engineers #doctors #MBA
#enjoy #waltz #tango #ballroom #dance #classical #music #movies
#Tchaikovsky https://www.youtube.com/watch?v=Cg1dMpu4v7MÂ â€¦ 
#geny #GenZ #millenials #AI #ML #Robotics can never make #musicians #dancers #futureofwork
#Degaspic.twitter.com/N9aMCg38Pm"
$BA,6/24/18,"Yummy
#enjoy #food #eat #fruits #veggies #Vegan #natural #wholefood #Vitamins #antioxidants #bioflavonoids #beatDiabetes #stroke
#getfit #stayfit #exercise #yoga #meditation #workout #Diet #weightloss #health #wellness
#lifestyle #beauty #skincare #fashion
#LuisMelendez pic.twitter.com/5txt3Lumr6"
$BA,6/24/18,"True Love
#AI #ML #VR #Robotics #IoT #smartphone #digital #android #iphone #addiction can #destroy #feelings #emotional #Wellbeing
#millenials #genY #genZ don't become #selfish #depressed #automatons
#love #romance #kindness #EQ #true src of #happiness #health #wellness #joypic.twitter.com/jS8XRgq9ut"
$BA,6/28/18,"Absolutely Stunning
#Fluidity #grace #Legendary #Ballerina #NataliaOsipova
#BELOVED #Friends going for #vacation
#Enjoy #summer #Travel #party #food #WorldCup #dance #music #art #sports #movies #photo #Reading
#getfit #stayfit #exercise #yoga #eathealthy #vegan #diet #FF #F4Fpic.twitter.com/u4C3G8o6k4"
$BA,7/1/18,"We salute U
#Leibniz #Legendary #philosopher #father of #calculus
#STEM #maths #QuantumComputing #HPC #AI #ML #DL #cognitive #NLP #tensorflow #LSTM #DNN #IoT #VR #AR #Robotics
#Algorithms #Python #java #keras #reactjs
#philosophy #music #History #culture
#SalvadorDali #F4Fpic.twitter.com/AqAJexhCop"
$BA,7/1/18,"#futureofwork 
#AI #ML #DL #AR #VR #IoT #HPC #Datascience #robotics #genomics #bioinformatics good #career #options
#100DaysOfCode #Python #java #keras #reactjs #VueJS #RStats #NoSQL #BigData #analytics #Linux #GoLang #AWS
#careeradvice #tech #MBA #MS #college #STEM #FF pic.twitter.com/oGGpEH3RBp"
$BA,7/3/18,"Thank You
#Amazing #Friends  fr #love #kindness #follow #likes #RT
#love4all #respect4all #tolerance #equality
#Enjoy #art #danza #culture #sports #yoga #exercise
#explore #AI #ML #AR #VR #IoT #3dp #robotics #genomics #Python #java #keras #reactjs #VueJS #RStats #NoSQL #F4Fpic.twitter.com/3KO4bsCnYQ"
$BA,7/5/18,"#futureofwork 
#QuantumComputing #nanotech #PrecisionMedicine #AI #ML #DL #BigData #IoT #5G #robotics #genomics great #career #options
#100DaysOfCode #Python #java #keras #reactjs #VueJS #RStats #NoSQL #Scala #Linux #GoLang #AWS
#careeradvice #tech #MBA #MS #college #STEM pic.twitter.com/gCb2ovtces"
$BA,7/17/18,"#futureofwork 
#AI #ML #DL #BigData #HPC #cloud #IoT #robotics #AR #QuantumBiology #NanoBiotechnology #genomics great #career #options
#100DaysOfCode #Python #java #keras #reactjs #VueJS #RStats #NoSQL #Scala #Linux #GoLang #AWS
#careeradvice #tech #MBA #MS #college #STEM pic.twitter.com/d8vXp2icRB"
$BA,7/18/18,"Thanks Arnab  #happyday all 

El Cosmos es todo lo que es o lo que podrÃ¡ ser.
Nuestras mÃ¡s ligeras contemplaciones del cosmos nos hacen estremecer  ...

#CarlSagan 
#ArteYArt #ArtLovers #ScrivoArtepic.twitter.com/LiRQFfKxlQ"
$BA,7/18/18,"Lady U Rock
Mr Dear Bperrionni Gracias
Ur tweets are awesome
I really enjoy Tango. My #thanks #gratitude to all the stunning gorgeous ladies whose sparkling smile, warmth, passion, kisses incredible humor made my dance
dates priceless. 
#enjoy #latin #ballroom #dancepic.twitter.com/gdMmLjD4mm"
$BA,7/13/18,"Reduce Debt
Astronomical #corporatedebt #china #EU #debt indication of #recession in 2019-20 
#AI #ML #BigData #IoT #robotics #startups #SMBs try #EBIDTA #cashflow ASAP
$QQQ $LQD $GOOGL $AAPL $MSFT $AMZN $FB $NFLX $WMT $IBM $F $GM $GE $INTC $BABA $TSLA $AMD $NVDA $BA $UTX $PGpic.twitter.com/izb0OF9rEP"
$BA,7/13/18,"#Neuromorphic #QuantumComputing #HPC #AI #ML #DL #BigData
#IoT #robotics  to be major driver in #drug #discovery #precisionmedicine #nanobiomedicine #healthcare
By 2030 expect some merger of #tech with #pharma
$AAPL $GOOG $MSFT $IBM $MRK $PFE $JNJ $ABT $AZN $BMY $GSK $LLY $CELGpic.twitter.com/EiXkxn1zLS"
$BA,6/27/18,Ohhk
$BA,11/25/18,"Nov 19 Monday, $BA closed $320.94

Bullish target $356.30"
$BA,11/28/18,$$$$$$ ready for to load $TGT now. Could be tomorrow below $68. Not bad 1 or 2 points.
$BA,11/28/18,Patience
$BA,11/28/18,Is $splk tonight ER ?
$BA,11/28/18,Tomorrow . You are late...I'd wait for pull back and then load
$BA,11/28/18,Ok . Good News for $lmt on CNBC. Probably up a lot tomorrow
$BA,11/28/18,I have $ba though. Up 3% now . I wanted to buy $lmt a few weeks back. but no money as my account is small
$BA,11/28/18,I know. But now is not too late Maybe Friday cheaper. Saudi Arabia bought billions $lmt contract with Trump
$BA,11/28/18,I bought it. It dropped from 350 so still good. $lmt is good for long term
$BA,11/28/18,$BA big bucks. Shucks all my $$$$. Nothing for $lmt
$BA,11/28/18,Yep
$BA,11/28/18,Good. Commision pls. :P
$BA,11/28/18,Time to be lower. Always after FED announced up in couple hours and slides to HELL. I unloaded all I have. Be back tomorrow
$BA,11/28/18,I sold $BAC now up and I sold $TGT was $69... Almost $70.  All up hmmm.
$BA,11/28/18,Woot. You make $ from $ba?
$BA,11/26/18,"Wonder how he feels after this China news, see if he doubledown tomorrow?"
$BA,11/22/18,"Ongoing Buy Support Keeps Getting Hit By Sell Pressure.

#WallStreet $NDX $RUT #SP500 $QQQ $INDU #ES_F $ES_F $SPXpic.twitter.com/LTV2ryT4eu"
$BA,11/26/18,"Sorry Bears.
Prepare For #Stockmarket Xmas Rally.

#Daytrading #WallStreet $DJIA $RUT #SP500 $QQQ $ES_F #ES_Fpic.twitter.com/ocrvApLRzf"
$BA,11/26/18,"No Presents For Bears This Xmas. 
Rally Signal Continues. 

#Stockmarket #WallSt $DJIA $RUT #SP500 $QQQ $ES_F #ES_F $SPXpic.twitter.com/chvgJNSU57"
$BA,11/27/18,"#Stockmarket Rally Signal Strengthens. 
$VEEV $JLL $HRL $VMW $ADSK $QD $HPQ $RY $BITA $INTU $NM $GPS $TUES $ROST $NDSN $MYGN $WSM #DowJonespic.twitter.com/QtRhshlbyY"
$BA,11/28/18,Did you get $splk like I said yesterday ?
$BA,11/28/18,Wow $splk up a lot
$BA,11/28/18,Yup. Told ya $splk it's ok. You will find diff one
$BA,11/28/18,I got stopped out a couple of times in this
$BA,11/28/18,"Having #Algorithms do all the heavy thinking helps out a bit. #Powell

Check us out: http://discord.gg/CF2x3ZTÂ 
$FB $AMZN $AAPL $NFLX $NVDA $GOOGL $SPY $SPX $QQQ $COMP $BA $IBB $XLF $XLK $XLE $TLRY $NBEV $DIS $DJIA $NQ $LMT $INTC $MSFT $TWTR $PM $GC_F #discord $TSLA $CMG $MJ $CRONpic.twitter.com/gAVGzXoujo"
$BA,11/28/18,any idea when/price they added $PCG?
$BA,11/28/18,So not precisely but the data is based off 9/30 filings so before then
$BA,11/28/18,thanks
$BA,11/29/18,$BA actually hitting 344. Nice..
$BA,11/29/18,what expiry date ?
$BA,11/29/18,it was dec 21 .. but i got it at teh low early 300
$BA,11/28/18,"actually, cool to see....not everyone wins all the time and most don't seem to want to show that they lose some periodically"
$BA,11/28/18,"Hitting some technical levels on the SPX in a few points.  Also, look at the VIX, hardly a scratch considering we're up 600+ points..."
$BA,11/28/18,Look what it is doing.  Such good strategy Sandro.
$BA,11/26/18,"Large, Lettuce, Loot"
$BA,11/24/18,$BA is a key stock
$BA,11/23/18,#BigPictureExpert
$BA,11/22/18,Thank you
$BA,11/21/18,strong signals!
$BA,11/21/18,The stock clown is massively incorrect the big picture!
$BA,11/20/18,Follow the real market leader!
$BA,11/20/18,"Believe Sandro, the market expert!"
$BA,11/20/18,Youâ€™re the big picture guy!!!
$BA,11/20/18,$BA
$BA,11/20/18,
$BA,11/20/18,Skills
$BA,11/28/18,"Yep, the last year has broken my faith. Just waiting for some dumbass tweet or this is the setup for a horrible G20 & now instead of dropping to 2017 levels we'll just head back to where we were."
$BA,11/28/18,"I'm completely broke of swing trading outside of this Spy thing I'm working on.
Just not worth the risk IMO, like you said, one stupid tweet or headline seems to send us reeling.
Markets seem to forget very easily these days. But scalpers paradise if you have the time!"
$BA,11/28/18,Looking for some follow-through in the next 1-5 sessions?
$BA,11/28/18,"I hope at least in the lead up to Saturday...next week is a crap shoot. So yes on 1-2 days, canâ€™t speculate past 2 though."
$BA,11/27/18,$BA 315 is still on watch
$BA,11/27/18,$aapl is at the bottom
$BA,11/27/18,It's no good for AAPl. 10s $BA. Was $312.
$BA,11/27/18,Weeee...  $crm moneyyy
$BA,11/27/18,I am out of $crm hehe. I could hold longer but meh. 5% is ok.
$BA,11/27/18,"China's market bad since tariffs but EU market worst than Chima. Who's Dam..,. Stupid to play with it ha ha ."
$BA,11/28/18,Didn't have heart to play. The house mess. What's a crap contractor. Mess up everything. I'm watching.
$BA,11/28/18,"My short-term indicators are now on 9 out of 13 on the SELL-Side, all vol. indicators are on a sell"
$BA,11/21/18,"Don't-like-the-market-action-this-morning-outside-of-a-bounce-for-Facebook-and-Amazon

Now-the-negative-news-on-an
$AMZN-privacy-email-beach

Any-Family-&-Relatives-who-recommended-BITCOIN-dressing-up-as-Turkeys-for-ThanksGiving?
We-know-Melania-is-married-to-the-biggest-Turkey"
$BA,11/21/18,"Heheh... just some notes on a scorecard today. Yah - not getting involved to any real degree (played the oil bounce o/n using UWT, so...) today is another scheduled dr. treatment day and then it's football/Turkey/football for a cupla days"
$BA,11/21/18,$NVDA-nose-dive-and-reversal-this-morning-after-a-nice-open
$BA,11/21/18,"Mentioned #Kohl's $KSS getting overly slammed ystrdy on what seemed like a good ER. It's now up over $4, +7% off the low (which would be equal to a $9-10 bounce in $NVDA from yestdys low). Cupla other Retailers I'm watching are also up 2-3x the mrkts, so Retail is/was live"
$BA,11/21/18,"$TGT-and-
$WMT-just-went-green"
$BA,11/21/18,Lookie Crude go!! Thought I made a good sell in $17.20s on $UWT before it fell back to 16.80s - Now it's 17.80s Shooo-ii-ee-(it)
$BA,11/28/18,Dow should close up 1000 today or it isn't even a good day
$BA,11/28/18,"Powell-Blinking?

He-showed-up-in-a-Tux-and-bow-tie-with-towel-on-his-arm-to-pour-Water-and-Wine-for-Trump-and-his-domestic-Oligarchs

At-least-550+
Unless-@steveliesman -throws-him-some-trick-questions
about-conceding-to-Trump

@HalftimeReport
@ScottWapnerCNBC 

Yes,
He-Blinked"
$BA,11/28/18,I thought his Oct. remarks were misinterpreted and that todayâ€™s were a clarification. Powell is not a wordsmith and was a bit lackadaisical last speech. I think he is hedging on how to deal with the trade war impact.
$BA,11/28/18,"$googl is a cipher. It never trades as you would think it should. Iâ€™ve thrown in the towel so many times, only to get back in later based to potential (waymo etc). Its story is almost unknowable"
$BA,11/28/18,The-frustration-of-watching-long-calls-melt-away-in-NFLX-FB-and-GOOGL
$BA,11/28/18,The decoupling of FANG has been painfully interesting.
$BA,11/28/18,I believe that -except for the occasional bounce on a positive comment- $FB is mostly dead money. It is repricing as more of a Utility that doesn't pay a dividend and should spend a cupla years (the way #AAPL did years ago) languishing in range. No more growth spurts
$BA,11/28/18,"$NFLX-too
100%-agreement

Concerned,

and
$GOOGL-should-start-paying-a-Dividend"
$BA,11/28/18,"Absolutely, on $googl adding a dividend, they need a change in capital return. I remember buying $amzn and $googl when they were both at similar prices in the $500s, what a difference."
$BA,11/28/18,a profile avatar would do your credibility wondersâ€¦..
$BA,11/28/18,I did  too. Just an awesome service.
$BA,11/28/18,thanks Peter!
$BA,11/28/18,"The $BA Boeing trade from your service was legendary, I left a half to run, will be my biggest winner of the year. Thank you!"
$BA,11/28/18,that's awesome! I should have done the same - well played indeed :)
$BA,11/28/18,Thanks for a great signal on $BA bottom ticked
$BA,11/29/18,I wish I knew more about how to trade options.  Any good beginner sites or books youâ€™d recommend?  Thank you
$BA,11/28/18,What expiration and Strike price? thanks
$BA,11/28/18,No calls for Charlish today?
$BA,11/28/18,$BA first target 327 and than ITM :)
$BA,11/21/18,Will be there
$BA,11/26/18,"Crazy Money, Cabbage,Cheddar, Coin!, CNotes! Cake"
$BA,11/24/18,"#NOSKILL $SPY posers and analyst can't compete with the #BigPictureLeader. The best guidance, the best plans, the best live stream!"
$BA,11/21/18,Tune in to live stream presented by Sandro!
$BA,11/21/18,was a good stream
$BA,11/21/18,happy turkey day sandro!
$BA,11/21/18,Watch & learn!
$BA,11/21/18,Will be there!
$BA,11/21/18,Hear the live stream tonight !
$BA,11/21/18,Number 1
$BA,11/21/18,Well said my friend. Thanks!
$BA,11/28/18,"I know what you're saying, but it would take almost unanimous consensus conviction to get +1000, imo.. Would you settle for +600, lol??"
$BA,11/28/18,"lol

thinking-same

Powell-shrewd,

Now-all-selloffs-will-be-a-result-of-Trump's-failures-with-Xi-at-G20-and-his-Tariffs-and-TradeWar

This-ain't-over-yet,
Enjoy-Today

Powell-and-Fed-taken-care-of,
but-We-still-have:

#TradeWar
#China
#Tariffs
#Navarro
#Pence
@HalftimeReport"
$BA,11/28/18,Markets now have green light to hit all time highs this year so that Trump can gloat!  Gloating makes his Christmas merry!!  So I expect Dow 30K by Christmas
$BA,11/28/18,"Love your enthusiasm, but that would require an almost complete capitulation by China on the #IntellectualProperty issue in the #TradeWars, which I don't see happening. We can dream, tho"
$BA,11/28/18,All will capitulate to Emperor @realDonaldTrump!!  ALL WILL BE ASSIMILATED!!
$BA,11/28/18,"$GSK - NOVITIUM PHARMA LAUNCHES RANITIDINE CAPSULES
@fastestsignals"
$BA,11/28/18,"Mostly adbe, insane stock "
$BA,11/28/18,With give downside potential)
$BA,11/28/18,Typo huge
$BA,11/28/18,Live Stream Tonight People
$BA,11/28/18,"The best plans, the best guidance, all from the finest skills. Catch the live stream TONIGHT and become a member. Follow the #BigPictureLeader!

Adaptive thinking will open your eyes to the Big Picture.pic.twitter.com/MJxlteApaC"
$BA,11/25/18,"Nov 16 Friday, $BA closed $335.95

Bullish target $336.30
Bullish target $341.29"
$BA,11/28/18,DE weekly
$BA,11/28/18,Gap and rip contrarian play wins again! Hope you did as we talked about!
$BA,11/28/18,I was red before Powell talked; Very green afterwards so I'll take it! Glad you were on the right side as well
$BA,11/28/18,"Have you watched the PC move today in the spy? Went from 1:1 to .7:1 in about 10 min...major bull flow but I donâ€™t see it, happened on pullback too, big dip buyers?
Looking for a rip after Jerome :)"
$BA,11/28/18,I wasn't watching good to know..... well find out soon enough; I think we may do the opposite of the results of this poll but anything can happen
$BA,11/28/18,pic.twitter.com/ka9xey4X9H
$BA,11/28/18,"1000% now $BA we cont to hold, room now towards 336 reclaim if 330 holds.. don't think we are done.pic.twitter.com/QdRNRtjOcU"
$BA,11/29/18,$BA pic.twitter.com/bUgTHuDYWQ
$BA,11/28/18,Hey do you have a trading service where you post your tarde entries and exits ?
$BA,11/28/18,I do but im not taking new members right now
$BA,11/28/18,Can you let me know when you do Iâ€™m really interested :)
$BA,11/28/18,"I will, I promise!"
$BA,11/29/18,"congratulations man, amazing performance!"
$BA,11/29/18,thank you
$BA,11/28/18,great trades/accountability
$BA,11/28/18,Nice one man. Great minds think alike here! 
$BA,11/28/18,"cheers, man!"
$BA,11/28/18,Nice one BC!
$BA,11/28/18,$SPOT might be a worthy look.
$BA,11/28/18,so many to choose from today haha
$BA,11/28/18,Huge trade for me today!  Iâ€™m expecting more!
$BA,11/28/18,Excellent
$BA,10/6/18,"Raising $5B I. Senior secured debt would annihilate the $TSLA shorts.

Do it @elonmusk"
$BA,10/6/18,$TSLA Net Debt / forward EBITDA as per analyst consensus currently sits at 3.78X. That's way lower than $F (10.9X) and $GM (5.3X). Legacy auto has a toxic combination of high leverage and falling revenue. Why aren't we devoting more time to covering bankruptcy scenarios there?
$BA,10/6/18,Because $F is sitting on enough cash to survive for a while. This is a balance sheet issue.
$BA,10/6/18,Net Debt factors in cash. $F situation is far more precarious. The company's survival hangs by a thread on the F-series trucks. $TSLAQ is focused on the wrong company.
$BA,10/7/18,$F better hope #Tesla doesn't do to the truck market what it did to the luxury sedan market in the US. All eggs in one basket seems like an obvious mistake.
$BA,10/7/18,Theyâ€™re going to need a bigger tent
$BA,10/7/18,Absolutely! I pic.twitter.com/KFYBZdnxqX
$BA,10/7/18,"You realize thatâ€™s a computer generated image and is not real, correct?"
$BA,10/7/18,"Like every $TSLA car (especially the #Model3, pic related) started off as a computer model.  Then they dominate thier vehicle class.  Companies use computers these days to design vehicles...pic.twitter.com/5vZihjCKJQ"
$BA,10/7/18,"Because: itâ€™s done a good job of losing money 15 years in a row, they donâ€™t make enough to fund Capex (car companies are the most Capex heavy industry actually), and theyâ€™re led by a psycho ceo whoâ€™s getting sued to King Kong"
$BA,11/28/18,"Adding $SPOT, $BA, and $AMZN to 15-ORB list.  https://seekingalpha.com/article/4225019Â "
$BA,11/28/18,Still liking SJM? pretty beat up pre-market
$BA,11/28/18,Tricky stock to trade... I will look for an intraday setup to see if it will trigger.
$BA,11/27/18,"Nah, incompetent pilots"
$BA,11/27/18,Incompetent bc they didnâ€™t turn the $BA feature off? Then that means the feature is flawed and Boeing has a liability.
$BA,11/27/18,There are a lot of features in a plane thst would cause it to crash if not handled by pilots. Next!
$BA,11/28/18,Tell me what the market thought of your analysis
$BA,11/27/18,"I am a bit fundamental on this i realize but said on day of accident it was pilot error. To me, if a plane is able to generate thrust and lift, even if it requires flipping a switch(...), it is flyworthy and the pilot is to blame,especially for a fatal crash."
$BA,11/27/18,Also it was obvious from early flightradar data it responded to pitch and ailerons
$BA,11/27/18,What more do you need for a nice flight a sunny day?
$BA,11/27/18,"No just writing as an amateur pilot, the problem is todays pilots rely too much on automatic flying and forget to aviate themselves. That boeing can be blamed for also but that is a bigger question."
$BA,11/27/18,"https://goo.gl/e7ckMGÂ 
MFE and MAE explained

You'll never get 100% of the MFE but that's ok. I want to know that if I get 25% or 50% that I can still make a living -- and IMO you can.

$156.01 total / $39 (25%)"
$BA,11/27/18,"Only thing hold me back is capital (b/c many trades overlap) and then bodies to train to do this over many, many more tickers. I had to limit myself b/c I was getting flustered by how much @TradeIdeas scans found, but I could not get to.

So the groundwork is in place for OPM."
$BA,11/27/18,"I have no doubt that I can take $50M+ and work it quickly, while creating jobs in Cleveland. Goal now is to find that OPM. That is a new venture but I'll see what 2019 brings."
$BA,11/27/18,"Moral of the story:
you can trade "" a lot"" - just be smart
you can make a living off a few stocks - just be smart on which you select
singles add up - home runs looks great, but hard to achieve
study, do not give up - it's 1230am here and I still have more to do"
$BA,11/27/18,"[I've said this before]
It all changed when I saw pro's trading in @AjTrader7 room. AJ, @SpartanTrading and @mavericneo are the real deal. Completely changed my ways from pennies to dollars. I'm lucky all 3 were there for a long time.

It can be done, but it's work. A lot of work"
$BA,11/27/18,"That screenshot you see in the first tweet, I do those daily. Every day, every trade is annotated and noted. If something really stands out, that is annotated as well. My TOS charts have a lot of annotations. Then screenshot and store away.

Good trading! See you in the AM"
$BA,11/28/18,"Hey Chris, I don't see the MFE in this image. Am I missing something?"
$BA,11/28/18,"Top of the image 'TTL' (total MFE).
You don't understand my short hand?  

Sorry about that..."
$BA,11/29/18,"Thanks Chris, I appreciate all your thoughts and ideas. Keep up the great content!"
$BA,11/27/18,"Very impressive.

450$ TSLA on the weekly and monthly!!"
$BA,11/27/18,"Ummm. $BAC

WTF people!"
$BA,11/27/18,No looking good
$BA,11/27/18,Why your $BA weekly chart is different?pic.twitter.com/8BTFK6QFqx
$BA,11/27/18,Gosh! it is $BAC not $BA 
$BA,11/27/18,https://twitter.com/MindMakesMatter/status/1067604303014174720?s=19Â â€¦
$BA,11/27/18,How this could pass the strict testing and validation before product launch??
$BA,11/27/18,"Did you read any articles on the crash, or are you a paid Twitter account for $BA investor relations? The company in the last couple years is focused mostly on their stock price, and reminds me of $GE when it started focusing on financial engineering instead of products."
$BA,11/27/18,"Actually they also make a $7.37 , a $7.27 and even a $7.17 (pictured), homework my son. pic.twitter.com/acsI2MCSX1"
$BA,11/27/18,My point was that the all-time low was a type of one of their airliners LoL
$BA,11/27/18,"And my point, was to educate the masses, between you, and me, thats alot of followers that just learned a lil more about Boeing ! Now take flight, and go enjoy dinner !"
$BA,11/27/18,Been throwing that idea around for the last hour actually. LoL
$BA,11/27/18,Agreed. Looking for a move over 320 to try and get long for 330-334. Too much volume above that for me to try and play through.pic.twitter.com/b6LDOCMhBn
$BA,11/27/18,pic.twitter.com/lxZN6CZ2XG
$BA,11/27/18,I feel like I shouldn't be shocked that ToS has something completely different. LoLpic.twitter.com/lu0KZlNkM1
$BA,11/28/18,pic.twitter.com/W4KtCE0bDh
$BA,11/27/18,lol
$BA,11/27/18,"Lol, FIBS!!!"
$BA,11/27/18,Ironic or manipulation? 
$BA,11/25/18,"Nov 15 Thursday, $BA closed $341.57

Bullish target $344.50"
$BA,11/29/18,"Xi is pres for life, Trump has 2 year shelf life. If China is smart theyâ€™ll hang tough, damage Trump with tariff-induced recession, and reset with new administration."
$BA,11/27/18,Because $BA is slipping in recent years under new CEO who is focused on financial engineering and stock price!
$BA,11/28/18,http://blueequity.io/r/4848Â 
$BA,11/27/18,"For me it still didnt go anywhere, had $BA calls and puts both got chopped, both sold for losses and I see it still ping pong :)"
$BA,11/27/18,"lol now going down $BA , hate this action :)"
$BA,11/27/18,Don't be greedy might be down another days. I made money. Who's Care to keep it long
$BA,11/27/18,Right. Carpe diem
$BA,11/28/18,Ha ha $TGT I told you it could be higher. Coming back to $66 ha ha. I'm gonna get it. Sold $69. Wow Banks good today
$BA,11/28/18,$TGT couldn't be higher. I told u.
$CAT,12m12 minutes ago,"Posted it before but in case it gets snowed under, again: thanks for the great and comprehensive chartwork! 

"
$CAT,8m8 minutes ago,"No, I do always scroll back.... and try to respond to most.... even if a day late."
$CAT,33s33 seconds ago,Great! It's just that I wanted to be sure you received my appreciation. Enjoy your Sunday evening
$CAT,17m17 minutes ago,"""Bullish digging holes"" "
$CAT,59m59 minutes ago,Look at the 160 range! Wow. So many of those have relation to the 160.00 level. Super chart; thank you for sharing.
$CAT,19h19 hours ago,When everyone is going bullish you gotta worry a bit. Nothing has changed yet
$CAT,18h18 hours ago,"Nothing change are you kidding 
Fed clearly signale the end of rate hike
Commodity are down 25% itâ€™s huge for margine and consumer spending 
Earning are great and market never been that bear since 2016 
Pe are at last 20 year average 
China us look to be close to an historic deal"
$CAT,12h12 hours ago,great stuff JP as usual (yes and summation index NQ turns up a super bullish sign)David from France
$CAT,16h16 hours ago,"Fed backing off weeks after ""far from neutral"" statement shows they see economic slowdown. Rate hikes are for growing economies. Housing showing weakness,consumer credit bubbling,oil,dollar .. big equities have lost 40-50%, they showed you before the indexes..but hey, let's surge"
$CAT,15h15 hours ago,Gotta lov it !
$CAT,15h15 hours ago,"Itâ€™s so rotten!  I make money legally and these fuckheads have to lie, cheat, and steal!"
$CAT,15h15 hours ago,Rotten works for me. Works for them too. Rotten goes both ways. Like Bonnie Rotten. (You can google her)
$CAT,15h15 hours ago,Well whores will be whores
$CAT,19h19 hours ago,"#Word 
ill throw $LVS and $BA in there too 
#cheers"
$CAT,18h18 hours ago,Boom!
$CAT,20h20 hours ago,"We pulled off the ""W"" !!! 

Won 2 to 1 in the final. Didn't score tonight but got the assist on our second goal!! Super fun game from start to finish!!pic.twitter.com/vwW9uyRfOy"
$CAT,19h19 hours ago,I canâ€™t wait. Sell the rip tho...
$CAT,11/28/18,$CATpic.twitter.com/KPtwHYW1l9
$CAT,11/28/18,pic.twitter.com/0TcVgY6BpD
$CAT,11/28/18,pic.twitter.com/zCh6bll9jt
$CAT,12/1/18,What are some examples?
$CAT,12/1/18,First that comes to mind is the back end of the Richard White book mentioned in my other thread from today. Lots of causal logic without defining counterfactuals. Carnegie & Pullman made people poorer (p789). On p792-793 makes some odd assertions that downplay (1/2)
$CAT,24h24 hours ago,"@updatedpriors  Histories of bank of england or econst mag good as well.   (have also picked up Meltzer history of federal reserve, but anybody who keeps talking about incentives too long lose my respectâ€¦)"
$CAT,12/1/18,I had to pick one trade to take and missed this one. On my long list for next weekpic.twitter.com/d75oreGJ01
$CAT,11/29/18,Please as asked before tell your guests and EVERYONE it okay to give a negative outlook on a crypto whenever however you want its your opinion. But please PLEASE mention THE BETTER crypto option and remind people that bitcoin=cryocurrencys is wrong. Dont hurt the whole space.
$CAT,3h3 hours ago,"Apple has become a third rate company putting out third rate products. 
#apple $APPL"
$CAT,11/30/18,#NoDeal
$CAT,11/30/18,"Ms.Lee look stunning - black dress, hair, earrings "
$CAT,11/29/18,Love the game.
